"Permit","Api","WellName","AreaName","FieldName","PoolNames","CurrentClass","CurrentStatus","SpudDate","OperatorName","AEO","AIO","CO","DIO","ERIO","O","SIO"
197072,50029217550200,"PRUDHOE BAY UNIT 18-15B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/18/1997 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
211172,50029217550300,"PRUDHOE BAY UNIT 18-15C","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","1/24/2012 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
195052,50029217557000,"PRUDHOE BAY UNIT 18-15APB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
211172,50029217557100,"PRUDHOE BAY UNIT 18-15CPB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
187100,50029217560000,"PRUDHOE BAY UNIT 18-13","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/3/1987 12:00:00 AM","ARCO Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
197223,50029217560100,"PRUDHOE BAY UNIT 18-13A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","2/13/1998 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
207157,50029217560200,"PRUDHOE BAY UNIT 18-13B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/9/2007 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
210186,50029217560300,"PRUDHOE BAY UNIT 18-13C","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","1/30/2011 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
224039,50029217560400,"PRUDHOE BAY UNIT 18-13D","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","7/8/2024 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
207134,50029217566000,"PRUDHOE BAY UNIT 18-13AL1XX","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Permit expired","","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
187100,50029217567000,"PRUDHOE BAY UNIT 18-13PB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","ARCO Alaska Inc.","","","","","","",""
187100,50029217567100,"PRUDHOE BAY UNIT 18-13PB2","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","ARCO Alaska Inc.","","","","","","",""
207157,50029217567200,"PRUDHOE BAY UNIT 18-13BPB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
207157,50029217567300,"PRUDHOE BAY UNIT 18-13BPB2","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
207157,50029217567400,"PRUDHOE BAY UNIT 18-13BPB3","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
187101,50029217570000,"PRUDHOE BAY UNIT K-13","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","10/1/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
187102,50029217580000,"PRUDHOE BAY UN LIS L2-14","ARCTIC SLOPE","PRUDHOE BAY","LISBURNE OIL","Development","Plugged & Abandoned","10/8/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 4 E","CO 207 1, CO 207 A, CO 207 B, CO 207 C, CO 207 D, CO 207 E, CO 218, CO 222, CO 253, CO 362 A, CO 517","","","",""
203214,50029217580100,"PRUDHOE BAY UN LIS L2-14A","ARCTIC SLOPE","PRUDHOE BAY","LISBURNE OIL","Development","Plugged & Abandoned","1/21/2004 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 4 E","CO 207 1, CO 207 A, CO 207 B, CO 207 C, CO 207 D, CO 207 E, CO 218, CO 222, CO 253, CO 362 A, CO 517","","","",""
204095,50029217580200,"PRUDHOE BAY UN LIS L2-14B","ARCTIC SLOPE","PRUDHOE BAY","LISBURNE OIL","Development","Plugged & Abandoned","6/5/2004 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 4 E","CO 207 1, CO 207 A, CO 207 B, CO 207 C, CO 207 D, CO 207 E, CO 218, CO 222, CO 253, CO 362 A, CO 517","","","",""
218030,50029217580300,"PRUDHOE BAY UN LIS L2-14C","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","5/2/2018 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
204060,50029217586000,"PRUDHOE BAY UN LIS L2-14AL1XX","ARCTIC SLOPE","PRUDHOE BAY","LISBURNE OIL","Development","Permit expired","","BP Exploration (Alaska) Inc.","","AIO 4 E","CO 207 1, CO 207 A, CO 207 B, CO 207 C, CO 207 D, CO 207 E, CO 218, CO 222, CO 253, CO 362 A, CO 517","","","",""
187104,50029217590000,"PRUDHOE BAY UNIT K-12","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","10/21/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
200207,50029217590100,"PRUDHOE BAY UNIT K-12A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","12/28/2000 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
209143,50029217590200,"PRUDHOE BAY UNIT K-12B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/4/2010 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
215176,50029217590300,"PRUDHOE BAY UNIT K-12C","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/11/2015 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
224099,50029217590400,"PRUDHOE BAY UNIT K-12D","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","1/18/2025 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
200207,50029217597000,"PRUDHOE BAY UNIT K-12APB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
215176,50029217597100,"PRUDHOE BAY UNIT K-12CPB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
215176,50029217597200,"PRUDHOE BAY UNIT K-12CPB2","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
224099,50029217597300,"PRUDHOE BAY UNIT K-12DPB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
224099,50029217597400,"PRUDHOE BAY UNIT K-12DPB2","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
224099,50029217597500,"PRUDHOE BAY UNIT K-12DPB3","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
224099,50029217597600,"PRUDHOE BAY UNIT K-12DPB4","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
187105,50029217600000,"PRUDHOE BAY UNIT E-27","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","10/22/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
199059,50029217600100,"PRUDHOE BAY UNIT E-27A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","7/21/1999 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
187108,50029217610000,"PRUDHOE BAY UN LIS L2-08","ARCTIC SLOPE","PRUDHOE BAY","LISBURNE OIL","Development","Plugged & Abandoned","11/1/1987 12:00:00 AM","ARCO Alaska Inc.","","AIO 4 E","CO 207 1, CO 207 A, CO 207 B, CO 207 C, CO 207 D, CO 207 E, CO 218, CO 222, CO 253, CO 362 A, CO 517","","","",""
198140,50029217610100,"PRUDHOE BAY UN PBU L2-08A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","8/4/1998 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
219077,50029217610200,"PRUDHOE BAY UN PBU L2-08B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","9/12/2019 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
187114,50029217620000,"PRUDHOE BAY UNIT K-10","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/5/1988 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
201058,50029217620100,"PRUDHOE BAY UNIT K-10A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/2/2001 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
203145,50029217620200,"PRUDHOE BAY UNIT K-10B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","12/2/2003 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
206015,50029217620300,"PRUDHOE BAY UNIT K-10CXX","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Permit expired","","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
210128,50029217620400,"PRUDHOE BAY UNIT K-10C","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","6/1/2011 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
214193,50029217620500,"PRUDHOE BAY UNIT K-10D","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","12/27/2014 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
201058,50029217627000,"PRUDHOE BAY UNIT K-10APB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
201058,50029217627100,"PRUDHOE BAY UNIT K-10APB2","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
201058,50029217627200,"PRUDHOE BAY UNIT K-10APB3","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
210128,50029217627300,"PRUDHOE BAY UNIT K-10CPB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
214193,50029217627400,"PRUDHOE BAY UNIT K-10DPB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
187115,50029217630000,"PRUDHOE BAY UNIT E-23","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/19/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
193124,50029217630100,"PRUDHOE BAY UNIT E-23A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","10/15/1993 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
200142,50029217630200,"PRUDHOE BAY UNIT E-23B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/30/2000 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
211053,50029217630300,"PRUDHOE BAY UNIT E-23C","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","5/31/2011 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
193124,50029217637000,"PRUDHOE BAY UNIT E-23APB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
211053,50029217637100,"PRUDHOE BAY UNIT E-23CPB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
211053,50029217637200,"PRUDHOE BAY UNIT E-23CPB2","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
187116,50029217640000,"DUCK IS UNIT SDI 3-39","ARCTIC SLOPE","ENDICOTT","ENDICOTT OIL","Development","Plugged & Abandoned","12/4/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 1, AIO 1 4, AIO 1 6, AIO 1 7, AIO 1 9, AIO 1 10, AIO 1 11, AIO 1 13, AIO 1 15, AIO 1 16","CO 202 6, CO 202 7, CO 202 9, CO 202 11, CO 202 12, CO 202 17, CO 202 37, CO 202 39, CO 202 40, CO 202 41, CO 202 42, CO 232 3, CO 462, CO 462 1, CO 462 2, CO 462 3, CO 462 4, CO 462 5, CO 462 6, CO 462 7","","","",""
197091,50029217640100,"DUCK IS UNIT SDI 3-39A","ARCTIC SLOPE","ENDICOTT","ENDICOTT OIL","Development","Oil well, single completion","5/28/1997 12:00:00 AM","Hilcorp Alaska, LLC","","AIO 1, AIO 1 4, AIO 1 6, AIO 1 7, AIO 1 9, AIO 1 10, AIO 1 11, AIO 1 13, AIO 1 15, AIO 1 16","CO 202 6, CO 202 7, CO 202 9, CO 202 11, CO 202 12, CO 202 17, CO 202 37, CO 202 39, CO 202 40, CO 202 41, CO 202 42, CO 232 3, CO 462, CO 462 1, CO 462 2, CO 462 3, CO 462 4, CO 462 5, CO 462 6, CO 462 7","","","",""
